time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
387827427.0,2984.0,0.0,-2.31,-1.29,-1.51,0
387834443.0,7016.0,1.0,0.68,0.55,-0.24,-0.43
387837427.0,2984.0,0.0,-2.3,-1.03,-1.53,0
387844443.0,7016.0,1.0,0.68,0.55,-0.24,-0.43
387847427.0,2984.0,0.0,-2.07,-0.7,-1.57,0
387853443.0,6016.0,1.0,0.68,0.55,-0.25,-0.42
387856427.0,2984.0,0.0,-1.48,-0.24,-1.75,0
387864443.0,8016.0,1.0,0.68,0.55,-0.25,-0.42
387867427.0,2984.0,0.0,-1.2,-0.0,-2.0,0
387874443.0,7016.0,1.0,0.68,0.55,-0.25,-0.42
387878427.0,3984.0,0.0,-0.91,0.01,-2.2,0
387884443.0,6016.0,1.0,0.68,0.55,-0.26,-0.41
387887427.0,2984.0,0.0,-0.7,-0.03,-2.22,0
387894443.0,7016.0,1.0,0.68,0.55,-0.26,-0.41
387897427.0,2984.0,0.0,-0.57,-0.41,-2.41,0
387909443.0,12016.0,1.0,0.68,0.55,-0.27,-0.41
387913427.0,3984.0,0.0,-0.29,-0.98,-2.37,0
387916443.0,3016.0,1.0,0.68,0.55,-0.27,-0.4
387919427.0,2984.0,0.0,-0.09,-1.11,-2.23,0
387924443.0,5016.0,1.0,0.67,0.56,-0.28,-0.4
387927427.0,2984.0,0.0,0.07,-1.0,-2.15,0
387934443.0,7016.0,1.0,0.67,0.56,-0.28,-0.4
387937427.0,2984.0,0.0,0.2,-0.64,-2.31,0
387944443.0,7016.0,1.0,0.67,0.56,-0.29,-0.39
387947427.0,2984.0,0.0,0.33,-0.19,-2.46,0
387954443.0,7016.0,1.0,0.67,0.57,-0.29,-0.39
387957427.0,2984.0,0.0,0.42,-0.01,-2.57,0
387964443.0,7016.0,1.0,0.66,0.57,-0.29,-0.39
387967427.0,2984.0,0.0,0.67,0.3,-2.72,0
387974443.0,7016.0,1.0,0.66,0.57,-0.3,-0.38
387977427.0,2984.0,0.0,0.91,0.39,-2.88,0
387984443.0,7016.0,1.0,0.66,0.57,-0.31,-0.38
387987427.0,2984.0,0.0,1.25,0.37,-2.77,0
387994443.0,7016.0,1.0,0.66,0.57,-0.31,-0.37
387997427.0,2984.0,0.0,1.42,0.34,-2.8,0
388003443.0,6016.0,1.0,0.66,0.58,-0.32,-0.37
388006427.0,2984.0,0.0,1.79,-0.07,-2.91,0
388014443.0,8016.0,1.0,0.65,0.58,-0.32,-0.36
388017427.0,2984.0,0.0,1.96,-0.32,-2.75,0
388024443.0,7016.0,1.0,0.65,0.58,-0.33,-0.36
388027427.0,2984.0,0.0,2.15,-0.44,-2.59,0
388034443.0,7016.0,1.0,0.65,0.58,-0.33,-0.36
388037427.0,2984.0,0.0,2.29,-0.36,-2.5,0
388049443.0,12016.0,1.0,0.65,0.59,-0.34,-0.35
388053427.0,3984.0,0.0,2.48,-0.14,-2.57,0
388056443.0,3016.0,1.0,0.64,0.59,-0.34,-0.35
388059427.0,2984.0,0.0,2.48,-0.07,-2.45,0
388063443.0,4016.0,1.0,0.64,0.59,-0.35,-0.35
388066427.0,2984.0,0.0,2.43,0.04,-2.45,0
388074443.0,8016.0,1.0,0.64,0.59,-0.35,-0.34
388077427.0,2984.0,0.0,2.36,0.14,-2.41,0
388084443.0,7016.0,1.0,0.63,0.59,-0.36,-0.34
388087427.0,2984.0,0.0,2.12,0.08,-2.3,0
388094443.0,7016.0,1.0,0.63,0.59,-0.36,-0.34
388098427.0,3984.0,0.0,2.02,0.14,-2.19,0
388104443.0,6016.0,1.0,0.63,0.6,-0.37,-0.34
388107427.0,2984.0,0.0,1.97,0.23,-2.12,0
388114443.0,7016.0,1.0,0.63,0.6,-0.37,-0.34
388117427.0,2984.0,0.0,1.98,0.21,-2.01,0
388124443.0,7016.0,1.0,0.62,0.6,-0.38,-0.33
388127427.0,2984.0,0.0,1.94,0.26,-2.06,0
388134443.0,7016.0,1.0,0.62,0.6,-0.38,-0.33
388137427.0,2984.0,0.0,1.92,0.15,-1.96,0
388144443.0,7016.0,1.0,0.62,0.6,-0.39,-0.33
388147427.0,2984.0,0.0,1.88,0.24,-1.86,0
388154443.0,7016.0,1.0,0.61,0.6,-0.39,-0.33
388157427.0,2984.0,0.0,1.85,0.44,-1.84,0
388164443.0,7016.0,1.0,0.61,0.6,-0.4,-0.33
388167427.0,2984.0,0.0,1.93,0.63,-1.8,0
388174443.0,7016.0,1.0,0.61,0.6,-0.4,-0.33
388178427.0,3984.0,0.0,1.95,0.68,-1.75,0
388184443.0,6016.0,1.0,0.6,0.6,-0.41,-0.33
388187427.0,2984.0,0.0,2.0,0.81,-1.61,0
388194443.0,7016.0,1.0,0.6,0.6,-0.42,-0.32
388197427.0,2984.0,0.0,1.89,0.73,-1.48,0
388209443.0,12016.0,1.0,0.6,0.6,-0.42,-0.32
388213427.0,3984.0,0.0,1.75,0.36,-1.31,0
388216443.0,3016.0,1.0,0.59,0.6,-0.43,-0.32
388219427.0,2984.0,0.0,1.64,0.23,-1.14,0
388224443.0,5016.0,1.0,0.59,0.6,-0.43,-0.32
388227427.0,2984.0,0.0,1.66,0.26,-1.04,0
388234443.0,7016.0,1.0,0.58,0.6,-0.44,-0.32
388237427.0,2984.0,0.0,1.33,-0.32,-0.77,0
388244443.0,7016.0,1.0,0.58,0.6,-0.44,-0.32
388247427.0,2984.0,0.0,1.18,-0.46,-0.64,0
388254443.0,7016.0,1.0,0.58,0.6,-0.44,-0.32
388257427.0,2984.0,0.0,1.12,-0.55,-0.52,0
388264443.0,7016.0,1.0,0.57,0.6,-0.45,-0.32
388267427.0,2984.0,0.0,1.13,-0.54,-0.4,0
388274443.0,7016.0,1.0,0.57,0.6,-0.45,-0.32
388277427.0,2984.0,0.0,1.61,-0.19,-0.61,0
388284443.0,7016.0,1.0,0.57,0.61,-0.46,-0.32
388287427.0,2984.0,0.0,1.93,-0.03,-0.7,0
388294443.0,7016.0,1.0,0.56,0.61,-0.46,-0.32
388297427.0,2984.0,0.0,2.18,-0.02,-0.53,0
388304443.0,7016.0,1.0,0.56,0.61,-0.47,-0.32
388307427.0,2984.0,0.0,2.37,-0.29,-0.55,0
388314443.0,7016.0,1.0,0.55,0.61,-0.47,-0.32
388317427.0,2984.0,0.0,2.58,-0.75,-0.42,0
388324443.0,7016.0,1.0,0.55,0.61,-0.47,-0.32
388327427.0,2984.0,0.0,2.67,-0.64,-0.25,0
388334443.0,7016.0,1.0,0.54,0.61,-0.48,-0.32
388337427.0,2984.0,0.0,2.54,-0.65,-0.28,0
388344443.0,7016.0,1.0,0.54,0.61,-0.48,-0.32
388347427.0,2984.0,0.0,2.35,-0.5,-0.25,0
388354443.0,7016.0,1.0,0.54,0.61,-0.49,-0.32
388357427.0,2984.0,0.0,2.21,-0.47,-0.29,0
388367443.0,10016.0,1.0,0.53,0.61,-0.49,-0.33
388370427.0,2984.0,0.0,2.15,-0.34,-0.15,0
388377443.0,7016.0,1.0,0.53,0.61,-0.49,-0.33
388380427.0,2984.0,0.0,2.21,-0.31,-0.12,0
388384443.0,4016.0,1.0,0.53,0.61,-0.5,-0.33
388387427.0,2984.0,0.0,2.29,-0.32,0.08,0
388394443.0,7016.0,1.0,0.52,0.61,-0.5,-0.33
388397427.0,2984.0,0.0,2.31,-0.42,0.25,0
388404443.0,7016.0,1.0,0.52,0.61,-0.5,-0.33
388407427.0,2984.0,0.0,2.24,-0.43,0.39,0
388414443.0,7016.0,1.0,0.51,0.61,-0.51,-0.33
388417427.0,2984.0,0.0,2.13,-0.7,0.52,0
388424443.0,7016.0,1.0,0.51,0.61,-0.51,-0.34
388427427.0,2984.0,0.0,1.91,-0.8,0.73,0
388434443.0,7016.0,1.0,0.51,0.61,-0.51,-0.34
388437427.0,2984.0,0.0,1.77,-0.92,0.86,0
388444443.0,7016.0,1.0,0.5,0.61,-0.52,-0.34
388447427.0,2984.0,0.0,1.65,-0.69,0.91,0
388454443.0,7016.0,1.0,0.5,0.61,-0.52,-0.34
388457427.0,2984.0,0.0,1.66,-0.05,0.86,0
388464443.0,7016.0,1.0,0.49,0.61,-0.52,-0.34
388467427.0,2984.0,0.0,1.86,0.37,0.88,0
388474443.0,7016.0,1.0,0.49,0.61,-0.52,-0.35
388477427.0,2984.0,0.0,1.75,0.14,1.05,0
388484443.0,7016.0,1.0,0.48,0.61,-0.53,-0.35
388487427.0,2984.0,0.0,1.5,-0.17,1.24,0
388494443.0,7016.0,1.0,0.48,0.61,-0.53,-0.35
388497427.0,2984.0,0.0,1.23,-0.5,1.44,0
388504443.0,7016.0,1.0,0.48,0.6,-0.53,-0.35
388507427.0,2984.0,0.0,0.97,-0.77,1.64,0
388514443.0,7016.0,1.0,0.47,0.6,-0.53,-0.36
388518427.0,3984.0,0.0,0.98,-0.79,1.68,0
388524443.0,6016.0,1.0,0.47,0.61,-0.54,-0.36
388527427.0,2984.0,0.0,1.14,-0.76,1.9,0
388534443.0,7016.0,1.0,0.46,0.61,-0.54,-0.36
388537427.0,2984.0,0.0,1.65,-0.08,1.83,0
388549443.0,12016.0,1.0,0.46,0.61,-0.54,-0.36
388553427.0,3984.0,0.0,2.12,0.15,1.8,0
388556443.0,3016.0,1.0,0.46,0.61,-0.54,-0.36
388559427.0,2984.0,0.0,2.12,0.11,1.85,0
388564443.0,5016.0,1.0,0.45,0.61,-0.54,-0.36
388567427.0,2984.0,0.0,2.32,0.15,1.92,0
388574443.0,7016.0,1.0,0.45,0.6,-0.55,-0.37
388577427.0,2984.0,0.0,2.52,0.07,2.12,0
388584443.0,7016.0,1.0,0.45,0.6,-0.55,-0.37
388587427.0,2984.0,0.0,2.44,-0.09,2.29,0
388594443.0,7016.0,1.0,0.44,0.6,-0.55,-0.37
388598427.0,3984.0,0.0,2.39,-0.26,2.33,0
388604443.0,6016.0,1.0,0.44,0.6,-0.55,-0.38
388607427.0,2984.0,0.0,2.39,-0.24,2.38,0
388614443.0,7016.0,1.0,0.44,0.6,-0.55,-0.38
388617427.0,2984.0,0.0,2.06,-0.35,2.29,0
388624443.0,7016.0,1.0,0.44,0.6,-0.55,-0.38
388627427.0,2984.0,0.0,1.95,-0.55,2.27,0
388634443.0,7016.0,1.0,0.43,0.6,-0.55,-0.39
388638427.0,3984.0,0.0,1.89,-0.55,2.25,0
388644443.0,6016.0,1.0,0.43,0.6,-0.55,-0.39
388647427.0,2984.0,0.0,2.0,-0.56,2.2,0
388654443.0,7016.0,1.0,0.43,0.6,-0.54,-0.39
388657427.0,2984.0,0.0,2.33,-0.57,2.17,0
388664443.0,7016.0,1.0,0.43,0.61,-0.54,-0.4
388667427.0,2984.0,0.0,2.47,-0.47,2.07,0
388674443.0,7016.0,1.0,0.43,0.61,-0.54,-0.4
388677427.0,2984.0,0.0,2.61,-0.09,1.79,0
388684443.0,7016.0,1.0,0.42,0.61,-0.54,-0.41
388687427.0,2984.0,0.0,2.77,0.18,1.51,0
388694443.0,7016.0,1.0,0.42,0.6,-0.53,-0.41
388697427.0,2984.0,0.0,3.02,0.2,1.25,0
388704443.0,7016.0,1.0,0.42,0.6,-0.53,-0.41
388707427.0,2984.0,0.0,3.0,-0.13,1.14,0
388715443.0,8016.0,1.0,0.43,0.6,-0.53,-0.42
388718427.0,2984.0,0.0,2.93,-0.22,1.05,0
388724443.0,6016.0,1.0,0.43,0.6,-0.53,-0.42
388727427.0,2984.0,0.0,2.78,0.08,0.72,0
388734443.0,7016.0,1.0,0.43,0.6,-0.52,-0.43
388737427.0,2984.0,0.0,2.71,0.18,0.59,0
388744443.0,7016.0,1.0,0.43,0.6,-0.52,-0.43
388747427.0,2984.0,0.0,2.87,0.03,0.48,0
388755443.0,8016.0,1.0,0.43,0.6,-0.52,-0.44
388758427.0,2984.0,0.0,3.18,-0.23,0.38,0
388770443.0,12016.0,1.0,0.43,0.59,-0.52,-0.44
388775443.0,5000.0,1.0,0.44,0.59,-0.51,-0.44
388778427.0,2984.0,0.0,4.07,-0.04,0.18,0
388784443.0,6016.0,1.0,0.44,0.59,-0.51,-0.45
388787427.0,2984.0,0.0,4.22,-0.13,0.21,0
388795443.0,8016.0,1.0,0.44,0.59,-0.5,-0.46
388798427.0,2984.0,0.0,4.04,-0.34,0.13,0
388804443.0,6016.0,1.0,0.45,0.58,-0.5,-0.46
388807427.0,2984.0,0.0,3.47,-0.52,0.58,0
388814443.0,7016.0,1.0,0.45,0.58,-0.49,-0.47
388817427.0,2984.0,0.0,3.01,-0.86,0.73,0
388824443.0,7016.0,1.0,0.45,0.58,-0.48,-0.48
388827427.0,2984.0,0.0,2.37,-1.18,0.65,0
388835443.0,8016.0,1.0,0.46,0.58,-0.47,-0.48
388838427.0,2984.0,0.0,1.74,-1.41,0.98,0
388844443.0,6016.0,1.0,0.46,0.57,-0.47,-0.49
388847427.0,2984.0,0.0,0.5,-1.93,1.27,0
388854443.0,7016.0,1.0,0.47,0.57,-0.46,-0.5
388857427.0,2984.0,0.0,0.14,-1.99,1.33,0
388864443.0,7016.0,1.0,0.47,0.57,-0.45,-0.5
388867427.0,2984.0,0.0,-0.09,-2.01,1.32,0
388875443.0,8016.0,1.0,0.47,0.57,-0.44,-0.51
388878427.0,2984.0,0.0,-0.13,-1.87,1.36,0
388890443.0,12016.0,1.0,0.48,0.57,-0.43,-0.51
388894443.0,4000.0,1.0,0.48,0.56,-0.42,-0.52
388897427.0,2984.0,0.0,-0.47,-1.9,1.7,0
388905443.0,8016.0,1.0,0.49,0.56,-0.41,-0.52
388908427.0,2984.0,0.0,-0.64,-1.99,1.9,0
388915443.0,7016.0,1.0,0.49,0.56,-0.4,-0.53
388918427.0,2984.0,0.0,-0.97,-2.2,2.16,0
388924443.0,6016.0,1.0,0.5,0.56,-0.39,-0.53
388927427.0,2984.0,0.0,-1.02,-2.22,2.16,0
388934443.0,7016.0,1.0,0.5,0.56,-0.38,-0.54
388937427.0,2984.0,0.0,-1.06,-2.21,2.22,0
388944443.0,7016.0,1.0,0.51,0.56,-0.37,-0.54
388947427.0,2984.0,0.0,-0.95,-2.12,2.22,0
388954443.0,7016.0,1.0,0.51,0.56,-0.36,-0.55
388957427.0,2984.0,0.0,-1.13,-2.07,2.42,0
388969443.0,12016.0,1.0,0.52,0.55,-0.35,-0.55
388973427.0,3984.0,0.0,-1.7,-2.15,2.46,0
388976443.0,3016.0,1.0,0.52,0.55,-0.34,-0.56
388979427.0,2984.0,0.0,-1.63,-2.27,2.25,0
388984443.0,5016.0,1.0,0.52,0.55,-0.33,-0.56
388987427.0,2984.0,0.0,-1.65,-2.32,2.25,0
388994443.0,7016.0,1.0,0.53,0.55,-0.31,-0.56
388997427.0,2984.0,0.0,-1.43,-2.44,2.5,0
389004443.0,7016.0,1.0,0.53,0.55,-0.3,-0.57
389007427.0,2984.0,0.0,-1.49,-2.34,2.38,0
389014443.0,7016.0,1.0,0.54,0.55,-0.29,-0.57
389017427.0,2984.0,0.0,-1.76,-2.16,2.22,0
389024443.0,7016.0,1.0,0.55,0.55,-0.28,-0.57
389027427.0,2984.0,0.0,-2.36,-2.18,1.91,0
389034443.0,7016.0,1.0,0.55,0.54,-0.26,-0.58
389037427.0,2984.0,0.0,-4.37,-2.57,1.77,0
389049443.0,12016.0,1.0,0.56,0.54,-0.25,-0.58
389052427.0,2984.0,0.0,-5.71,-2.66,1.71,0
389056443.0,4016.0,1.0,0.57,0.53,-0.24,-0.58
389059427.0,2984.0,0.0,-7.11,-3.55,2.02,0
389065443.0,6016.0,1.0,0.58,0.53,-0.23,-0.58
389068427.0,2984.0,0.0,-7.03,-3.58,1.8,0
389074443.0,6016.0,1.0,0.58,0.52,-0.22,-0.58
389077427.0,2984.0,0.0,-7.36,-4.32,1.57,0
389084443.0,7016.0,1.0,0.59,0.52,-0.21,-0.58
389087427.0,2984.0,0.0,-7.67,-4.43,1.3,0
389095443.0,8016.0,1.0,0.6,0.51,-0.2,-0.58
389098427.0,2984.0,0.0,-9.11,-4.82,0.47,0
389105443.0,7016.0,1.0,0.62,0.5,-0.19,-0.57
389108427.0,2984.0,0.0,-14.61,-5.81,-0.94,0
389114443.0,6016.0,1.0,0.63,0.5,-0.19,-0.57
389117427.0,2984.0,0.0,-17.61,-6.21,-1.94,0
389129443.0,12016.0,1.0,0.64,0.49,-0.18,-0.56
389132427.0,2984.0,0.0,-20.4,-6.5,-3.45,0
389136443.0,4016.0,1.0,0.65,0.48,-0.18,-0.56
389139427.0,2984.0,0.0,-25.64,-8.0,-6.36,0
389144443.0,5016.0,1.0,0.66,0.48,-0.19,-0.55
389147427.0,2984.0,0.0,-27.95,-8.33,-8.2,0
389155443.0,8016.0,1.0,0.67,0.48,-0.19,-0.54
389158427.0,2984.0,0.0,-30.16,-8.93,-10.55,0
389164443.0,6016.0,1.0,0.68,0.47,-0.2,-0.53
389167427.0,2984.0,0.0,-31.79,-9.24,-13.0,0
389175443.0,8016.0,1.0,0.68,0.47,-0.21,-0.51
389178427.0,2984.0,0.0,-33.26,-9.08,-15.48,0
389184443.0,6016.0,1.0,0.69,0.48,-0.22,-0.5
389187427.0,2984.0,0.0,-31.77,-10.23,-21.66,0
389194443.0,7016.0,1.0,0.69,0.48,-0.24,-0.49
389197427.0,2984.0,0.0,-28.39,-10.32,-25.49,0
389204443.0,7016.0,1.0,0.68,0.5,-0.26,-0.47
389207427.0,2984.0,0.0,-23.95,-10.21,-29.52,0
389215443.0,8016.0,1.0,0.67,0.51,-0.28,-0.46
389218427.0,2984.0,0.0,-18.48,-8.75,-33.78,0
389230443.0,12016.0,1.0,0.66,0.53,-0.3,-0.44
389235427.0,4984.0,0.0,1.75,-5.36,-43.3,0
389238443.0,3016.0,1.0,0.65,0.55,-0.32,-0.42
389241427.0,2984.0,0.0,8.65,-5.47,-43.43,0
389245443.0,4016.0,1.0,0.63,0.57,-0.35,-0.4
389248427.0,2984.0,0.0,8.55,-5.11,-42.67,0
389255443.0,7016.0,1.0,0.62,0.58,-0.37,-0.37
389258427.0,2984.0,0.0,21.45,-5.13,-41.67,0
389265443.0,7016.0,1.0,0.61,0.59,-0.4,-0.34
389268427.0,2984.0,0.0,27.12,-3.62,-39.45,0
389275443.0,7016.0,1.0,0.59,0.6,-0.43,-0.32
389278427.0,2984.0,0.0,32.35,-1.18,-35.91,0
389287443.0,9016.0,1.0,0.58,0.61,-0.45,-0.3
389290427.0,2984.0,0.0,36.81,2.02,-31.47,0
389297443.0,7016.0,1.0,0.56,0.61,-0.47,-0.29
389301427.0,3984.0,0.0,39.73,3.68,-22.07,0
389305443.0,4016.0,1.0,0.55,0.61,-0.5,-0.28
389308427.0,2984.0,0.0,38.11,2.79,-17.87,0
389315443.0,7016.0,1.0,0.54,0.61,-0.51,-0.27
389318427.0,2984.0,0.0,36.32,1.63,-14.68,0
389327443.0,9016.0,1.0,0.53,0.6,-0.53,-0.27
389330427.0,2984.0,0.0,34.16,0.81,-12.12,0
389337443.0,7016.0,1.0,0.52,0.6,-0.55,-0.27
389340427.0,2984.0,0.0,31.88,-2.45,-6.59,0
389344443.0,4016.0,1.0,0.51,0.59,-0.56,-0.27
389347427.0,2984.0,0.0,33.17,-4.55,-3.52,0
389354443.0,7016.0,1.0,0.5,0.58,-0.58,-0.27
389357427.0,2984.0,0.0,35.22,-5.61,-0.6,0
389365443.0,8016.0,1.0,0.49,0.57,-0.59,-0.27
389368427.0,2984.0,0.0,36.47,-6.02,1.82,0
389374443.0,6016.0,1.0,0.49,0.57,-0.6,-0.28
389377427.0,2984.0,0.0,36.38,-7.77,5.91,0
389385443.0,8016.0,1.0,0.48,0.56,-0.61,-0.28
389388427.0,2984.0,0.0,34.74,-7.71,7.72,0
389395443.0,7016.0,1.0,0.48,0.56,-0.61,-0.3
389398427.0,2984.0,0.0,31.87,-6.82,8.7,0
389407443.0,9016.0,1.0,0.47,0.56,-0.61,-0.31
389410427.0,2984.0,0.0,28.2,-6.73,9.4,0
389417443.0,7016.0,1.0,0.46,0.56,-0.61,-0.33
389420427.0,2984.0,0.0,19.68,-8.71,11.32,0
389424443.0,4016.0,1.0,0.46,0.56,-0.6,-0.35
389427427.0,2984.0,0.0,15.75,-8.85,11.96,0
389435443.0,8016.0,1.0,0.45,0.56,-0.59,-0.37
389438427.0,2984.0,0.0,12.41,-8.99,12.81,0
389445443.0,7016.0,1.0,0.45,0.56,-0.59,-0.38
389448427.0,2984.0,0.0,9.73,-9.98,14.16,0
389455443.0,7016.0,1.0,0.44,0.56,-0.58,-0.4
389458427.0,2984.0,0.0,6.91,-12.01,17.04,0
389465443.0,7016.0,1.0,0.43,0.56,-0.57,-0.42
389468427.0,2984.0,0.0,6.32,-12.76,17.67,0
389475443.0,7016.0,1.0,0.43,0.57,-0.55,-0.43
389478427.0,2984.0,0.0,5.54,-13.39,17.61,0
389487443.0,9016.0,1.0,0.43,0.57,-0.54,-0.45
389490427.0,2984.0,0.0,4.37,-13.67,16.94,0
389497443.0,7016.0,1.0,0.43,0.58,-0.52,-0.47
389500427.0,2984.0,0.0,0.6,-13.1,15.25,0
389504443.0,4016.0,1.0,0.42,0.58,-0.5,-0.49
389507427.0,2984.0,0.0,-1.88,-13.06,14.05,0
389515443.0,8016.0,1.0,0.42,0.58,-0.47,-0.51
389518427.0,2984.0,0.0,-4.4,-12.3,12.74,0
389530443.0,12016.0,1.0,0.43,0.59,-0.45,-0.52
389535427.0,4984.0,0.0,-9.45,-10.49,6.65,0
389538443.0,3016.0,1.0,0.43,0.59,-0.43,-0.53
389541427.0,2984.0,0.0,-9.4,-10.82,6.27,0
389545443.0,4016.0,1.0,0.44,0.59,-0.41,-0.55
389548427.0,2984.0,0.0,-9.04,-13.25,5.68,0
389555443.0,7016.0,1.0,0.45,0.58,-0.39,-0.56
389558427.0,2984.0,0.0,-10.14,-13.66,4.14,0
389564443.0,6016.0,1.0,0.46,0.58,-0.36,-0.57
389567427.0,2984.0,0.0,-16.19,-11.79,0.27,0
389575443.0,8016.0,1.0,0.48,0.57,-0.34,-0.58
389578427.0,2984.0,0.0,-20.93,-12.49,-1.43,0
389585443.0,7016.0,1.0,0.5,0.56,-0.31,-0.58
389588427.0,2984.0,0.0,-25.81,-12.8,-2.79,0
389595443.0,7016.0,1.0,0.51,0.55,-0.3,-0.59
389598427.0,2984.0,0.0,-30.82,-12.46,-3.4,0
389610443.0,12016.0,1.0,0.53,0.54,-0.29,-0.59
389614427.0,3984.0,0.0,-37.28,-13.56,-2.73,0
389617443.0,3016.0,1.0,0.54,0.54,-0.28,-0.58
389620427.0,2984.0,0.0,-37.26,-13.43,-2.94,0
389625443.0,5016.0,1.0,0.56,0.53,-0.28,-0.57
389628427.0,2984.0,0.0,-35.93,-13.64,-3.68,0
389635443.0,7016.0,1.0,0.57,0.53,-0.28,-0.56
389638427.0,2984.0,0.0,-31.57,-12.69,-8.35,0
389645443.0,7016.0,1.0,0.58,0.54,-0.28,-0.55
389648427.0,2984.0,0.0,-29.61,-13.12,-12.66,0
389655443.0,7016.0,1.0,0.59,0.54,-0.28,-0.53
389658427.0,2984.0,0.0,-28.54,-12.85,-17.49,0
389665443.0,7016.0,1.0,0.6,0.54,-0.29,-0.52
389668427.0,2984.0,0.0,-28.01,-11.88,-22.34,0
389675443.0,7016.0,1.0,0.6,0.54,-0.3,-0.5
389678427.0,2984.0,0.0,-24.71,-9.57,-32.45,0
389690443.0,12016.0,1.0,0.6,0.55,-0.32,-0.49
389694427.0,3984.0,0.0,-12.67,-6.61,-39.82,0
389697443.0,3016.0,1.0,0.6,0.56,-0.33,-0.47
389700427.0,2984.0,0.0,-12.77,-6.34,-39.35,0
389705443.0,5016.0,1.0,0.59,0.58,-0.35,-0.44
389708427.0,2984.0,0.0,-4.66,-4.28,-40.43,0
389715443.0,7016.0,1.0,0.58,0.59,-0.37,-0.42
389718427.0,2984.0,0.0,10.21,0.03,-40.59,0
389725443.0,7016.0,1.0,0.57,0.6,-0.39,-0.4
389728427.0,2984.0,0.0,15.77,2.49,-38.95,0
389735443.0,7016.0,1.0,0.56,0.61,-0.41,-0.38
389738427.0,2984.0,0.0,19.64,5.4,-36.61,0
389747443.0,9016.0,1.0,0.56,0.61,-0.43,-0.36
389750427.0,2984.0,0.0,22.01,8.5,-34.35,0
389757443.0,7016.0,1.0,0.55,0.61,-0.45,-0.34
389760427.0,2984.0,0.0,23.63,10.22,-28.86,0
389764443.0,4016.0,1.0,0.54,0.61,-0.47,-0.32
389767427.0,2984.0,0.0,22.71,9.57,-25.53,0
389775443.0,8016.0,1.0,0.53,0.61,-0.49,-0.32
389778427.0,2984.0,0.0,21.99,6.62,-21.58,0
389787443.0,9016.0,1.0,0.52,0.61,-0.51,-0.31
389790427.0,2984.0,0.0,21.72,3.46,-18.01,0
389797443.0,7016.0,1.0,0.51,0.61,-0.53,-0.3
389800427.0,2984.0,0.0,24.99,-0.97,-12.59,0
389804443.0,4016.0,1.0,0.49,0.61,-0.54,-0.3
389807427.0,2984.0,0.0,28.12,-2.35,-10.16,0
389815443.0,8016.0,1.0,0.48,0.61,-0.56,-0.29
389818427.0,2984.0,0.0,31.9,-4.26,-7.23,0
389825443.0,7016.0,1.0,0.47,0.61,-0.57,-0.28
389828427.0,2984.0,0.0,34.97,-4.43,-4.52,0
389835443.0,7016.0,1.0,0.46,0.6,-0.58,-0.28
389838427.0,2984.0,0.0,36.19,-1.33,-2.11,0
389850443.0,12016.0,1.0,0.46,0.6,-0.6,-0.28
389854427.0,3984.0,0.0,33.95,-4.36,1.71,0
389857443.0,3016.0,1.0,0.45,0.59,-0.61,-0.28
389860427.0,2984.0,0.0,32.33,-5.55,3.78,0
389865443.0,5016.0,1.0,0.45,0.58,-0.61,-0.29
389868427.0,2984.0,0.0,29.84,-5.8,5.29,0
389875443.0,7016.0,1.0,0.44,0.58,-0.62,-0.3
389878427.0,2984.0,0.0,26.57,-6.29,6.67,0
389885443.0,7016.0,1.0,0.43,0.57,-0.62,-0.31
389888427.0,2984.0,0.0,23.44,-6.77,7.84,0
389895443.0,7016.0,1.0,0.42,0.57,-0.62,-0.33
389898427.0,2984.0,0.0,20.63,-7.08,8.86,0
389905443.0,7016.0,1.0,0.42,0.58,-0.62,-0.34
389908427.0,2984.0,0.0,17.52,-8.48,11.19,0
389915443.0,7016.0,1.0,0.41,0.58,-0.61,-0.36
389918427.0,2984.0,0.0,16.7,-10.27,12.78,0
389927443.0,9016.0,1.0,0.41,0.58,-0.6,-0.37
389930427.0,2984.0,0.0,15.2,-10.93,13.89,0
389937443.0,7016.0,1.0,0.4,0.58,-0.59,-0.38
389940427.0,2984.0,0.0,13.28,-10.87,14.41,0
389945443.0,5016.0,1.0,0.4,0.58,-0.58,-0.4
389948427.0,2984.0,0.0,8.06,-10.18,14.72,0
389955443.0,7016.0,1.0,0.4,0.59,-0.57,-0.41
389958427.0,2984.0,0.0,4.8,-11.24,14.64,0
389965443.0,7016.0,1.0,0.4,0.59,-0.55,-0.43
389968427.0,2984.0,0.0,1.49,-12.16,14.39,0
389975443.0,7016.0,1.0,0.4,0.59,-0.53,-0.45
389978427.0,2984.0,0.0,-1.3,-12.7,14.05,0
389985443.0,7016.0,1.0,0.4,0.6,-0.51,-0.46
389988427.0,2984.0,0.0,-4.1,-13.48,13.4,0
389995443.0,7016.0,1.0,0.4,0.61,-0.49,-0.48
389998427.0,2984.0,0.0,-5.03,-12.12,12.36,0
390005443.0,7016.0,1.0,0.4,0.62,-0.46,-0.49
390008427.0,2984.0,0.0,-6.67,-11.75,11.86,0
390015443.0,7016.0,1.0,0.41,0.62,-0.44,-0.51
390018427.0,2984.0,0.0,-9.24,-13.18,12.08,0
390025443.0,7016.0,1.0,0.42,0.62,-0.42,-0.52
390028427.0,2984.0,0.0,-17.45,-16.02,12.57,0
